Temperature,Salinity,Conductivity,Static Permittivity,Relaxation Frequency
5.3,35,4.64222,76.8766,2.07769e+09
5.31,35,4.64268,76.8743,2.0752e+09
5.32,35,4.64313,76.872,2.07272e+09
5.33,35,4.64359,76.8697,2.07025e+09
5.34,35,4.64404,76.8674,2.06779e+09
5.35,35,4.6445,76.8652,2.06533e+09
5.36,35,4.64495,76.8629,2.06289e+09
5.37,35,4.6454,76.8606,2.06045e+09
5.38,35,4.64586,76.8583,2.05801e+09
5.39,35,4.64631,76.856,2.05559e+09
5.4,35,4.64677,76.8537,2.05317e+09
5.41,35,4.64722,76.8514,2.05076e+09
5.42,35,4.64767,76.8491,2.04836e+09
5.43,35,4.64813,76.8467,2.04596e+09
5.44,35,4.64858,76.8444,2.04358e+09
5.45,35,4.64903,76.8421,2.0412e+09
5.46,35,4.64948,76.8398,2.03882e+09
5.47,35,4.64994,76.8375,2.03646e+09
5.48,35,4.65039,76.8352,2.0341e+09
5.49,35,4.65084,76.8329,2.03175e+09
5.5,35,4.65129,76.8306,2.02941e+09
5.51,35,4.65174,76.8282,2.02707e+09
5.52,35,4.65219,76.8259,2.02474e+09
5.53,35,4.65265,76.8236,2.02242e+09
5.54,35,4.6531,76.8213,2.0201e+09
5.55,35,4.65355,76.8189,2.01779e+09
5.56,35,4.654,76.8166,2.01549e+09
5.57,35,4.65445,76.8143,2.0132e+09
5.58,35,4.6549,76.812,2.01091e+09
5.59,35,4.65535,76.8096,2.00863e+09
5.6,35,4.6558,76.8073,2.00636e+09
5.61,35,4.65625,76.805,2.00409e+09
5.62,35,4.6567,76.8026,2.00183e+09
5.63,35,4.65715,76.8003,1.99958e+09
5.64,35,4.6576,76.7979,1.99733e+09
5.65,35,4.65805,76.7956,1.99509e+09
5.66,35,4.65849,76.7933,1.99286e+09
5.67,35,4.65894,76.7909,1.99063e+09
5.68,35,4.65939,76.7886,1.98841e+09
5.69,35,4.65984,76.7862,1.9862e+09
5.7,35,4.66029,76.7839,1.98399e+09
5.71,35,4.66074,76.7815,1.9818e+09
5.72,35,4.66118,76.7792,1.9796e+09
5.73,35,4.66163,76.7768,1.97742e+09
5.74,35,4.66208,76.7745,1.97524e+09
5.75,35,4.66252,76.7721,1.97306e+09
5.76,35,4.66297,76.7697,1.97089e+09
5.77,35,4.66342,76.7674,1.96873e+09
5.78,35,4.66387,76.765,1.96658e+09
5.79,35,4.66431,76.7627,1.96443e+09
5.8,35,4.66476,76.7603,1.96229e+09
5.81,35,4.6652,76.7579,1.96015e+09
5.82,35,4.66565,76.7556,1.95802e+09
5.83,35,4.6661,76.7532,1.9559e+09
5.84,35,4.66654,76.7508,1.95379e+09
5.85,35,4.66699,76.7484,1.95167e+09
5.86,35,4.66743,76.7461,1.94957e+09
5.87,35,4.66788,76.7437,1.94747e+09
5.88,35,4.66832,76.7413,1.94538e+09
5.89,35,4.66876,76.7389,1.94329e+09
5.9,35,4.66921,76.7366,1.94121e+09
5.91,35,4.66965,76.7342,1.93914e+09
5.92,35,4.6701,76.7318,1.93707e+09
5.93,35,4.67054,76.7294,1.93501e+09
5.94,35,4.67098,76.727,1.93295e+09
5.95,35,4.67143,76.7246,1.9309e+09
5.96,35,4.67187,76.7222,1.92886e+09
5.97,35,4.67231,76.7199,1.92682e+09
5.98,35,4.67276,76.7175,1.92479e+09
5.99,35,4.6732,76.7151,1.92276e+09
6,35,4.67364,76.7127,1.92074e+09
6.01,35,4.67408,76.7103,1.91872e+09
6.02,35,4.67453,76.7079,1.91672e+09
6.03,35,4.67497,76.7055,1.91471e+09
6.04,35,4.67541,76.7031,1.91271e+09
6.05,35,4.67585,76.7007,1.91072e+09
6.06,35,4.67629,76.6983,1.90873e+09
6.07,35,4.67673,76.6959,1.90675e+09
6.08,35,4.67717,76.6935,1.90478e+09
6.09,35,4.67762,76.6911,1.90281e+09
6.1,35,4.67806,76.6886,1.90084e+09
6.11,35,4.6785,76.6862,1.89889e+09
6.12,35,4.67894,76.6838,1.89693e+09
6.13,35,4.67938,76.6814,1.89499e+09
6.14,35,4.67982,76.679,1.89304e+09
6.15,35,4.68026,76.6766,1.89111e+09
6.16,35,4.6807,76.6741,1.88918e+09
6.17,35,4.68113,76.6717,1.88725e+09
6.18,35,4.68157,76.6693,1.88533e+09
6.19,35,4.68201,76.6669,1.88341e+09
6.2,35,4.68245,76.6645,1.8815e+09
6.21,35,4.68289,76.662,1.8796e+09
6.22,35,4.68333,76.6596,1.8777e+09
6.23,35,4.68377,76.6572,1.87581e+09
6.24,35,4.6842,76.6547,1.87392e+09
6.25,35,4.68464,76.6523,1.87203e+09
6.26,35,4.68508,76.6499,1.87016e+09
6.27,35,4.68552,76.6474,1.86828e+09
6.28,35,4.68595,76.645,1.86642e+09
6.29,35,4.68639,76.6426,1.86455e+09
6.3,35,4.68683,76.6401,1.8627e+09
6.31,35,4.68726,76.6377,1.86084e+09
6.32,35,4.6877,76.6352,1.859e+09
6.33,35,4.68814,76.6328,1.85715e+09
6.34,35,4.68857,76.6303,1.85532e+09
6.35,35,4.68901,76.6279,1.85348e+09
6.36,35,4.68944,76.6254,1.85166e+09
6.37,35,4.68988,76.623,1.84984e+09
6.38,35,4.69032,76.6205,1.84802e+09
6.39,35,4.69075,76.6181,1.84621e+09
6.4,35,4.69119,76.6156,1.8444e+09
6.41,35,4.69162,76.6132,1.8426e+09
6.42,35,4.69205,76.6107,1.8408e+09
6.43,35,4.69249,76.6083,1.83901e+09
6.44,35,4.69292,76.6058,1.83722e+09
6.45,35,4.69336,76.6033,1.83544e+09
6.46,35,4.69379,76.6009,1.83366e+09
6.47,35,4.69422,76.5984,1.83189e+09
6.48,35,4.69466,76.5959,1.83012e+09
6.49,35,4.69509,76.5935,1.82835e+09
6.5,35,4.69552,76.591,1.82659e+09
6.51,35,4.69596,76.5885,1.82484e+09
6.52,35,4.69639,76.5861,1.82309e+09
6.53,35,4.69682,76.5836,1.82135e+09
6.54,35,4.69725,76.5811,1.81961e+09
6.55,35,4.69769,76.5786,1.81787e+09
6.56,35,4.69812,76.5761,1.81614e+09
6.57,35,4.69855,76.5737,1.81441e+09
6.58,35,4.69898,76.5712,1.81269e+09
6.59,35,4.69941,76.5687,1.81097e+09
6.6,35,4.69984,76.5662,1.80926e+09
6.61,35,4.70027,76.5637,1.80755e+09
6.62,35,4.7007,76.5612,1.80585e+09
6.63,35,4.70114,76.5588,1.80415e+09
6.64,35,4.70157,76.5563,1.80246e+09
6.65,35,4.702,76.5538,1.80077e+09
6.66,35,4.70243,76.5513,1.79908e+09
6.67,35,4.70286,76.5488,1.7974e+09
6.68,35,4.70328,76.5463,1.79572e+09
6.69,35,4.70371,76.5438,1.79405e+09
6.7,35,4.70414,76.5413,1.79238e+09
6.71,35,4.70457,76.5388,1.79072e+09
6.72,35,4.705,76.5363,1.78906e+09
6.73,35,4.70543,76.5338,1.78741e+09
6.74,35,4.70586,76.5313,1.78576e+09
6.75,35,4.70629,76.5288,1.78411e+09
6.76,35,4.70671,76.5263,1.78247e+09
6.77,35,4.70714,76.5238,1.78083e+09
6.78,35,4.70757,76.5213,1.7792e+09
6.79,35,4.708,76.5187,1.77757e+09
6.8,35,4.70842,76.5162,1.77594e+09
6.81,35,4.70885,76.5137,1.77432e+09
6.82,35,4.70928,76.5112,1.77271e+09
6.83,35,4.70971,76.5087,1.7711e+09
6.84,35,4.71013,76.5062,1.76949e+09
6.85,35,4.71056,76.5036,1.76788e+09
6.86,35,4.71098,76.5011,1.76628e+09
6.87,35,4.71141,76.4986,1.76469e+09
6.88,35,4.71184,76.4961,1.7631e+09
6.89,35,4.71226,76.4936,1.76151e+09
6.9,35,4.71269,76.491,1.75993e+09
6.91,35,4.71311,76.4885,1.75835e+09
6.92,35,4.71354,76.486,1.75677e+09
6.93,35,4.71396,76.4834,1.7552e+09
6.94,35,4.71439,76.4809,1.75363e+09
6.95,35,4.71481,76.4784,1.75207e+09
6.96,35,4.71523,76.4758,1.75051e+09
6.97,35,4.71566,76.4733,1.74896e+09
6.98,35,4.71608,76.4708,1.7474e+09
6.99,35,4.71651,76.4682,1.74586e+09
7,35,4.71693,76.4657,1.74431e+09
7.01,35,4.71735,76.4631,1.74277e+09
7.02,35,4.71778,76.4606,1.74124e+09
7.03,35,4.7182,76.458,1.73971e+09
7.04,35,4.71862,76.4555,1.73818e+09
7.05,35,4.71904,76.453,1.73666e+09
7.06,35,4.71947,76.4504,1.73514e+09
7.07,35,4.71989,76.4479,1.73362e+09
7.08,35,4.72031,76.4453,1.73211e+09
7.09,35,4.72073,76.4428,1.7306e+09
7.1,35,4.72115,76.4402,1.72909e+09
7.11,35,4.72157,76.4376,1.72759e+09
7.12,35,4.72199,76.4351,1.72609e+09
7.13,35,4.72242,76.4325,1.7246e+09
7.14,35,4.72284,76.43,1.72311e+09
7.15,35,4.72326,76.4274,1.72162e+09
7.16,35,4.72368,76.4248,1.72014e+09
7.17,35,4.7241,76.4223,1.71866e+09
7.18,35,4.72452,76.4197,1.71719e+09
7.19,35,4.72494,76.4171,1.71572e+09
7.2,35,4.72536,76.4146,1.71425e+09
7.21,35,4.72578,76.412,1.71279e+09
7.22,35,4.72619,76.4094,1.71132e+09
7.23,35,4.72661,76.4069,1.70987e+09
7.24,35,4.72703,76.4043,1.70841e+09
7.25,35,4.72745,76.4017,1.70696e+09
7.26,35,4.72787,76.3991,1.70552e+09
7.27,35,4.72829,76.3966,1.70408e+09
7.28,35,4.7287,76.394,1.70264e+09
7.29,35,4.72912,76.3914,1.7012e+09
7.3,35,4.72954,76.3888,1.69977e+09
7.31,35,4.72996,76.3862,1.69834e+09
7.32,35,4.73037,76.3836,1.69692e+09
7.33,35,4.73079,76.3811,1.6955e+09
7.34,35,4.73121,76.3785,1.69408e+09
7.35,35,4.73163,76.3759,1.69266e+09
7.36,35,4.73204,76.3733,1.69125e+09
7.37,35,4.73246,76.3707,1.68984e+09
7.38,35,4.73287,76.3681,1.68844e+09
7.39,35,4.73329,76.3655,1.68704e+09
7.4,35,4.7337,76.3629,1.68564e+09
7.41,35,4.73412,76.3603,1.68425e+09
7.42,35,4.73454,76.3577,1.68286e+09
7.43,35,4.73495,76.3551,1.68147e+09
7.44,35,4.73537,76.3525,1.68009e+09
7.45,35,4.73578,76.3499,1.67871e+09
7.46,35,4.73619,76.3473,1.67733e+09
7.47,35,4.73661,76.3447,1.67595e+09
7.48,35,4.73702,76.3421,1.67458e+09
7.49,35,4.73744,76.3395,1.67322e+09
7.5,35,4.73785,76.3369,1.67185e+09
7.51,35,4.73826,76.3343,1.67049e+09
7.52,35,4.73868,76.3317,1.66913e+09
7.53,35,4.73909,76.3291,1.66778e+09
7.54,35,4.7395,76.3264,1.66643e+09
7.55,35,4.73992,76.3238,1.66508e+09
7.56,35,4.74033,76.3212,1.66374e+09
7.57,35,4.74074,76.3186,1.6624e+09
7.58,35,4.74115,76.316,1.66106e+09
7.59,35,4.74156,76.3134,1.65972e+09
7.6,35,4.74198,76.3107,1.65839e+09
7.61,35,4.74239,76.3081,1.65706e+09
7.62,35,4.7428,76.3055,1.65574e+09
7.63,35,4.74321,76.3029,1.65442e+09
7.64,35,4.74362,76.3002,1.6531e+09
7.65,35,4.74403,76.2976,1.65178e+09
7.66,35,4.74444,76.295,1.65047e+09
7.67,35,4.74485,76.2923,1.64916e+09
7.68,35,4.74526,76.2897,1.64785e+09
7.69,35,4.74567,76.2871,1.64655e+09
7.7,35,4.74608,76.2844,1.64525e+09
7.71,35,4.74649,76.2818,1.64395e+09
7.72,35,4.7469,76.2792,1.64265e+09
7.73,35,4.74731,76.2765,1.64136e+09
7.74,35,4.74772,76.2739,1.64008e+09
7.75,35,4.74813,76.2712,1.63879e+09
7.76,35,4.74854,76.2686,1.63751e+09
7.77,35,4.74894,76.266,1.63623e+09
7.78,35,4.74935,76.2633,1.63495e+09
7.79,35,4.74976,76.2607,1.63368e+09
7.8,35,4.75017,76.258,1.63241e+09
7.81,35,4.75057,76.2554,1.63114e+09
7.82,35,4.75098,76.2527,1.62988e+09
7.83,35,4.75139,76.2501,1.62861e+09
7.84,35,4.7518,76.2474,1.62736e+09
7.85,35,4.7522,76.2448,1.6261e+09
7.86,35,4.75261,76.2421,1.62485e+09
7.87,35,4.75302,76.2394,1.6236e+09
7.88,35,4.75342,76.2368,1.62235e+09
7.89,35,4.75383,76.2341,1.62111e+09
7.9,35,4.75423,76.2315,1.61987e+09
7.91,35,4.75464,76.2288,1.61863e+09
7.92,35,4.75504,76.2261,1.61739e+09
7.93,35,4.75545,76.2235,1.61616e+09
7.94,35,4.75585,76.2208,1.61493e+09
7.95,35,4.75626,76.2181,1.6137e+09
7.96,35,4.75666,76.2155,1.61248e+09
7.97,35,4.75707,76.2128,1.61126e+09
7.98,35,4.75747,76.2101,1.61004e+09
7.99,35,4.75788,76.2075,1.60882e+09
8,35,4.75828,76.2048,1.60761e+09
8.01,35,4.75868,76.2021,1.6064e+09
8.02,35,4.75909,76.1994,1.60519e+09
8.03,35,4.75949,76.1968,1.60399e+09
8.04,35,4.75989,76.1941,1.60278e+09
8.05,35,4.7603,76.1914,1.60159e+09
8.06,35,4.7607,76.1887,1.60039e+09
8.07,35,4.7611,76.186,1.59919e+09
8.08,35,4.7615,76.1834,1.598e+09
8.09,35,4.7619,76.1807,1.59682e+09
8.1,35,4.76231,76.178,1.59563e+09
8.11,35,4.76271,76.1753,1.59445e+09
8.12,35,4.76311,76.1726,1.59327e+09
8.13,35,4.76351,76.1699,1.59209e+09
8.14,35,4.76391,76.1672,1.59091e+09
8.15,35,4.76431,76.1645,1.58974e+09
8.16,35,4.76471,76.1619,1.58857e+09
8.17,35,4.76511,76.1592,1.5874e+09
8.18,35,4.76551,76.1565,1.58624e+09
8.19,35,4.76591,76.1538,1.58508e+09
8.2,35,4.76631,76.1511,1.58392e+09
8.21,35,4.76671,76.1484,1.58276e+09
8.22,35,4.76711,76.1457,1.58161e+09
8.23,35,4.76751,76.143,1.58046e+09
8.24,35,4.76791,76.1403,1.57931e+09
8.25,35,4.76831,76.1376,1.57816e+09
8.26,35,4.76871,76.1349,1.57702e+09
8.27,35,4.76911,76.1321,1.57588e+09
8.28,35,4.7695,76.1294,1.57474e+09
8.29,35,4.7699,76.1267,1.5736e+09
8.3,35,4.7703,76.124,1.57247e+09
8.31,35,4.7707,76.1213,1.57134e+09
8.32,35,4.77109,76.1186,1.57021e+09
8.33,35,4.77149,76.1159,1.56908e+09
8.34,35,4.77189,76.1132,1.56796e+09
8.35,35,4.77228,76.1104,1.56684e+09
8.36,35,4.77268,76.1077,1.56572e+09
8.37,35,4.77308,76.105,1.5646e+09
8.38,35,4.77347,76.1023,1.56349e+09
8.39,35,4.77387,76.0996,1.56238e+09
8.4,35,4.77427,76.0968,1.56127e+09
8.41,35,4.77466,76.0941,1.56016e+09
8.42,35,4.77506,76.0914,1.55906e+09
8.43,35,4.77545,76.0887,1.55795e+09
8.44,35,4.77585,76.0859,1.55686e+09
8.45,35,4.77624,76.0832,1.55576e+09
8.46,35,4.77664,76.0805,1.55466e+09
8.47,35,4.77703,76.0778,1.55357e+09
8.48,35,4.77742,76.075,1.55248e+09
8.49,35,4.77782,76.0723,1.5514e+09
8.5,35,4.77821,76.0696,1.55031e+09
8.51,35,4.7786,76.0668,1.54923e+09
8.52,35,4.779,76.0641,1.54815e+09
8.53,35,4.77939,76.0613,1.54707e+09
8.54,35,4.77978,76.0586,1.54599e+09
8.55,35,4.78018,76.0559,1.54492e+09
8.56,35,4.78057,76.0531,1.54385e+09
8.57,35,4.78096,76.0504,1.54278e+09
8.58,35,4.78135,76.0476,1.54172e+09
8.59,35,4.78175,76.0449,1.54065e+09
8.6,35,4.78214,76.0421,1.53959e+09
8.61,35,4.78253,76.0394,1.53853e+09
8.62,35,4.78292,76.0366,1.53747e+09
8.63,35,4.78331,76.0339,1.53642e+09
8.64,35,4.7837,76.0311,1.53537e+09
8.65,35,4.78409,76.0284,1.53432e+09
8.66,35,4.78448,76.0256,1.53327e+09
8.67,35,4.78487,76.0229,1.53222e+09
8.68,35,4.78526,76.0201,1.53118e+09
8.69,35,4.78565,76.0174,1.53014e+09
8.7,35,4.78604,76.0146,1.5291e+09
8.71,35,4.78643,76.0119,1.52806e+09
8.72,35,4.78682,76.0091,1.52703e+09
8.73,35,4.78721,76.0063,1.526e+09
8.74,35,4.7876,76.0036,1.52497e+09
8.75,35,4.78799,76.0008,1.52394e+09
8.76,35,4.78838,75.998,1.52291e+09
8.77,35,4.78876,75.9953,1.52189e+09
8.78,35,4.78915,75.9925,1.52087e+09
8.79,35,4.78954,75.9897,1.51985e+09
8.8,35,4.78993,75.987,1.51883e+09
8.81,35,4.79032,75.9842,1.51782e+09
8.82,35,4.7907,75.9814,1.5168e+09
8.83,35,4.79109,75.9787,1.51579e+09
8.84,35,4.79148,75.9759,1.51478e+09
8.85,35,4.79186,75.9731,1.51378e+09
8.86,35,4.79225,75.9703,1.51277e+09
8.87,35,4.79264,75.9676,1.51177e+09
8.88,35,4.79302,75.9648,1.51077e+09
8.89,35,4.79341,75.962,1.50977e+09
8.9,35,4.79379,75.9592,1.50878e+09
8.91,35,4.79418,75.9564,1.50778e+09
8.92,35,4.79456,75.9536,1.50679e+09
8.93,35,4.79495,75.9509,1.5058e+09
8.94,35,4.79533,75.9481,1.50482e+09
8.95,35,4.79572,75.9453,1.50383e+09
8.96,35,4.7961,75.9425,1.50285e+09
8.97,35,4.79649,75.9397,1.50187e+09
8.98,35,4.79687,75.9369,1.50089e+09
8.99,35,4.79725,75.9341,1.49991e+09
9,35,4.79764,75.9313,1.49893e+09
9.01,35,4.79802,75.9285,1.49796e+09
9.02,35,4.7984,75.9257,1.49699e+09
9.03,35,4.79879,75.923,1.49602e+09
9.04,35,4.79917,75.9202,1.49505e+09
9.05,35,4.79955,75.9174,1.49409e+09
9.06,35,4.79993,75.9146,1.49313e+09
9.07,35,4.80032,75.9118,1.49217e+09
9.08,35,4.8007,75.909,1.49121e+09
9.09,35,4.80108,75.9062,1.49025e+09
9.1,35,4.80146,75.9034,1.48929e+09
9.11,35,4.80184,75.9005,1.48834e+09
9.12,35,4.80222,75.8977,1.48739e+09
9.13,35,4.8026,75.8949,1.48644e+09
9.14,35,4.80298,75.8921,1.48549e+09
9.15,35,4.80337,75.8893,1.48455e+09
9.16,35,4.80375,75.8865,1.4836e+09
9.17,35,4.80413,75.8837,1.48266e+09
9.18,35,4.80451,75.8809,1.48172e+09
9.19,35,4.80488,75.8781,1.48079e+09
9.2,35,4.80526,75.8753,1.47985e+09
9.21,35,4.80564,75.8724,1.47892e+09
9.22,35,4.80602,75.8696,1.47799e+09
9.23,35,4.8064,75.8668,1.47706e+09
9.24,35,4.80678,75.864,1.47613e+09
9.25,35,4.80716,75.8612,1.4752e+09
9.26,35,4.80754,75.8583,1.47428e+09
9.27,35,4.80791,75.8555,1.47335e+09
9.28,35,4.80829,75.8527,1.47243e+09
9.29,35,4.80867,75.8499,1.47152e+09
9.3,35,4.80905,75.847,1.4706e+09
9.31,35,4.80942,75.8442,1.46968e+09
9.32,35,4.8098,75.8414,1.46877e+09
9.33,35,4.81018,75.8386,1.46786e+09
9.34,35,4.81055,75.8357,1.46695e+09
9.35,35,4.81093,75.8329,1.46604e+09
9.36,35,4.81131,75.8301,1.46514e+09
9.37,35,4.81168,75.8272,1.46423e+09
9.38,35,4.81206,75.8244,1.46333e+09
9.39,35,4.81243,75.8216,1.46243e+09
9.4,35,4.81281,75.8187,1.46153e+09
9.41,35,4.81318,75.8159,1.46064e+09
9.42,35,4.81356,75.8131,1.45974e+09
9.43,35,4.81393,75.8102,1.45885e+09
9.44,35,4.81431,75.8074,1.45796e+09
9.45,35,4.81468,75.8045,1.45707e+09
9.46,35,4.81506,75.8017,1.45618e+09
9.47,35,4.81543,75.7988,1.4553e+09
9.48,35,4.8158,75.796,1.45441e+09
9.49,35,4.81618,75.7932,1.45353e+09
9.5,35,4.81655,75.7903,1.45265e+09
9.51,35,4.81692,75.7875,1.45177e+09
9.52,35,4.8173,75.7846,1.45089e+09
9.53,35,4.81767,75.7818,1.45002e+09
9.54,35,4.81804,75.7789,1.44914e+09
9.55,35,4.81841,75.7761,1.44827e+09
9.56,35,4.81879,75.7732,1.4474e+09
9.57,35,4.81916,75.7703,1.44653e+09
9.58,35,4.81953,75.7675,1.44567e+09
9.59,35,4.8199,75.7646,1.4448e+09
9.6,35,4.82027,75.7618,1.44394e+09
9.61,35,4.82064,75.7589,1.44308e+09
9.62,35,4.82101,75.7561,1.44222e+09
9.63,35,4.82138,75.7532,1.44136e+09
9.64,35,4.82175,75.7503,1.4405e+09
9.65,35,4.82212,75.7475,1.43965e+09
9.66,35,4.82249,75.7446,1.4388e+09
9.67,35,4.82286,75.7417,1.43795e+09
9.68,35,4.82323,75.7389,1.4371e+09
9.69,35,4.8236,75.736,1.43625e+09
9.7,35,4.82397,75.7331,1.4354e+09
9.71,35,4.82434,75.7303,1.43456e+09
9.72,35,4.82471,75.7274,1.43371e+09
9.73,35,4.82508,75.7245,1.43287e+09
9.74,35,4.82544,75.7217,1.43203e+09
9.75,35,4.82581,75.7188,1.4312e+09
9.76,35,4.82618,75.7159,1.43036e+09
9.77,35,4.82655,75.713,1.42952e+09
9.78,35,4.82692,75.7102,1.42869e+09
9.79,35,4.82728,75.7073,1.42786e+09
9.8,35,4.82765,75.7044,1.42703e+09
9.81,35,4.82802,75.7015,1.4262e+09
9.82,35,4.82838,75.6986,1.42538e+09
9.83,35,4.82875,75.6958,1.42455e+09
9.84,35,4.82912,75.6929,1.42373e+09
9.85,35,4.82948,75.69,1.4229e+09
9.86,35,4.82985,75.6871,1.42208e+09
9.87,35,4.83021,75.6842,1.42127e+09
9.88,35,4.83058,75.6813,1.42045e+09
9.89,35,4.83094,75.6785,1.41963e+09
9.9,35,4.83131,75.6756,1.41882e+09
9.91,35,4.83167,75.6727,1.41801e+09
9.92,35,4.83204,75.6698,1.4172e+09
9.93,35,4.8324,75.6669,1.41639e+09
9.94,35,4.83277,75.664,1.41558e+09
9.95,35,4.83313,75.6611,1.41477e+09
9.96,35,4.83349,75.6582,1.41397e+09
9.97,35,4.83386,75.6553,1.41317e+09
9.98,35,4.83422,75.6524,1.41237e+09
9.99,35,4.83458,75.6495,1.41157e+09
10,35,4.83494,75.6466,1.41077e+09
10.01,35,4.83531,75.6437,1.40997e+09
10.02,35,4.83567,75.6408,1.40918e+09
10.03,35,4.83603,75.6379,1.40838e+09
10.04,35,4.83639,75.635,1.40759e+09
10.05,35,4.83676,75.6321,1.4068e+09
10.06,35,4.83712,75.6292,1.40601e+09
10.07,35,4.83748,75.6263,1.40522e+09
10.08,35,4.83784,75.6234,1.40444e+09
10.09,35,4.8382,75.6205,1.40365e+09
10.1,35,4.83856,75.6176,1.40287e+09
10.11,35,4.83892,75.6147,1.40209e+09
10.12,35,4.83928,75.6118,1.40131e+09
10.13,35,4.83964,75.6089,1.40053e+09
10.14,35,4.84,75.6059,1.39975e+09
10.15,35,4.84036,75.603,1.39898e+09
10.16,35,4.84072,75.6001,1.3982e+09
10.17,35,4.84108,75.5972,1.39743e+09
10.18,35,4.84144,75.5943,1.39666e+09
10.19,35,4.8418,75.5914,1.39589e+09
10.2,35,4.84216,75.5885,1.39512e+09
10.21,35,4.84251,75.5855,1.39435e+09
10.22,35,4.84287,75.5826,1.39359e+09
10.23,35,4.84323,75.5797,1.39282e+09
10.24,35,4.84359,75.5768,1.39206e+09
10.25,35,4.84395,75.5738,1.3913e+09
10.26,35,4.8443,75.5709,1.39054e+09
10.27,35,4.84466,75.568,1.38978e+09
10.28,35,4.84502,75.5651,1.38902e+09
10.29,35,4.84537,75.5621,1.38827e+09
10.3,35,4.84573,75.5592,1.38751e+09
10.31,35,4.84609,75.5563,1.38676e+09
10.32,35,4.84644,75.5534,1.38601e+09
10.33,35,4.8468,75.5504,1.38526e+09
10.34,35,4.84715,75.5475,1.38451e+09
10.35,35,4.84751,75.5446,1.38376e+09
10.36,35,4.84786,75.5416,1.38302e+09
10.37,35,4.84822,75.5387,1.38227e+09
10.38,35,4.84857,75.5358,1.38153e+09
10.39,35,4.84893,75.5328,1.38079e+09
10.4,35,4.84928,75.5299,1.38005e+09
10.41,35,4.84964,75.527,1.37931e+09
10.42,35,4.84999,75.524,1.37857e+09
10.43,35,4.85034,75.5211,1.37784e+09
10.44,35,4.8507,75.5181,1.3771e+09
10.45,35,4.85105,75.5152,1.37637e+09
10.46,35,4.8514,75.5122,1.37564e+09
10.47,35,4.85176,75.5093,1.37491e+09
10.48,35,4.85211,75.5064,1.37418e+09
10.49,35,4.85246,75.5034,1.37345e+09
10.5,35,4.85281,75.5005,1.37272e+09
10.51,35,4.85317,75.4975,1.372e+09
10.52,35,4.85352,75.4946,1.37128e+09
10.53,35,4.85387,75.4916,1.37055e+09
10.54,35,4.85422,75.4887,1.36983e+09
10.55,35,4.85457,75.4857,1.36911e+09
10.56,35,4.85492,75.4828,1.36839e+09
10.57,35,4.85527,75.4798,1.36768e+09
10.58,35,4.85562,75.4769,1.36696e+09
10.59,35,4.85597,75.4739,1.36625e+09
10.6,35,4.85632,75.471,1.36553e+09
10.61,35,4.85667,75.468,1.36482e+09
10.62,35,4.85702,75.465,1.36411e+09
10.63,35,4.85737,75.4621,1.3634e+09
10.64,35,4.85772,75.4591,1.36269e+09
10.65,35,4.85807,75.4562,1.36199e+09
10.66,35,4.85842,75.4532,1.36128e+09
10.67,35,4.85877,75.4502,1.36058e+09
10.68,35,4.85912,75.4473,1.35988e+09
10.69,35,4.85947,75.4443,1.35917e+09
10.7,35,4.85981,75.4413,1.35847e+09
10.71,35,4.86016,75.4384,1.35777e+09
10.72,35,4.86051,75.4354,1.35708e+09
10.73,35,4.86086,75.4324,1.35638e+09
10.74,35,4.8612,75.4295,1.35569e+09
10.75,35,4.86155,75.4265,1.35499e+09
10.76,35,4.8619,75.4235,1.3543e+09
10.77,35,4.86224,75.4206,1.35361e+09
10.78,35,4.86259,75.4176,1.35292e+09
10.79,35,4.86293,75.4146,1.35223e+09
10.8,35,4.86328,75.4116,1.35154e+09
10.81,35,4.86363,75.4087,1.35085e+09
10.82,35,4.86397,75.4057,1.35017e+09
10.83,35,4.86432,75.4027,1.34949e+09
10.84,35,4.86466,75.3997,1.3488e+09
10.85,35,4.86501,75.3968,1.34812e+09
10.86,35,4.86535,75.3938,1.34744e+09
10.87,35,4.86569,75.3908,1.34676e+09
10.88,35,4.86604,75.3878,1.34608e+09
10.89,35,4.86638,75.3848,1.34541e+09
10.9,35,4.86673,75.3819,1.34473e+09
10.91,35,4.86707,75.3789,1.34406e+09
10.92,35,4.86741,75.3759,1.34339e+09
10.93,35,4.86776,75.3729,1.34271e+09
10.94,35,4.8681,75.3699,1.34204e+09
10.95,35,4.86844,75.3669,1.34137e+09
10.96,35,4.86878,75.3639,1.34071e+09
10.97,35,4.86913,75.361,1.34004e+09
10.98,35,4.86947,75.358,1.33937e+09
10.99,35,4.86981,75.355,1.33871e+09
11,35,4.87015,75.352,1.33805e+09
11.01,35,4.87049,75.349,1.33738e+09
11.02,35,4.87083,75.346,1.33672e+09
11.03,35,4.87117,75.343,1.33606e+09
11.04,35,4.87151,75.34,1.3354e+09
11.05,35,4.87186,75.337,1.33475e+09
11.06,35,4.8722,75.334,1.33409e+09
11.07,35,4.87254,75.331,1.33343e+09
11.08,35,4.87288,75.328,1.33278e+09
11.09,35,4.87321,75.325,1.33213e+09
11.1,35,4.87355,75.322,1.33148e+09
11.11,35,4.87389,75.319,1.33083e+09
11.12,35,4.87423,75.316,1.33018e+09
11.13,35,4.87457,75.313,1.32953e+09
11.14,35,4.87491,75.31,1.32888e+09
